id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
S844372,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,39,vil,2019-07-08T02:58:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,140374.0,844372.0,Thunderstorm Wind,33.257075804692491,-100.57934069545229,36.7297596431452,-96.384166124819018,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S849364,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,11,vil,2019-09-20T09:15:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141416.0,849364.0,Thunderstorm Wind,44.461182438146231,-100.0886087174913,47.908447259637654,-95.085404068591117,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S849876,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,376,vil,2019-08-20T20:12:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,141546.0,849876.0,Thunderstorm Wind,36.304936599903172,-81.8419792844021,38.966730100748258,-76.65873566397336,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S855381,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,504,vil,2019-08-25T22:42:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,142507.0,855381.0,Thunderstorm Wind,24.719560025710411,-99.671893082870156,28.182107345364624,-95.8243727155168,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S828118,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,163,vil,2019-07-15T21:08:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,137820.0,828118.0,Thunderstorm Wind,37.593856649702523,-87.389606730863761,40.508793904622543,-82.32982798865909,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843350,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,319,vil,2019-07-20T13:57:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,140219.0,843350.0,Thunderstorm Wind,42.244792831197969,-94.988480379789124,45.481193649609395,-89.89512962916443,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S827991,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,178,vil,2019-07-19T22:57:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137805.0,827991.0,Thunderstorm Wind,32.550415360671906,-105.25653514464396,36.19053631094657,-101.29893403755314,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S841431,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,198,vil,2019-07-19T20:08:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,139870.0,841431.0,Thunderstorm Wind,40.794539399094546,-79.607917868946146,43.312886056127653,-73.914277127146647,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S845655,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,295,vil,2019-07-22T01:58:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,140298.0,845655.0,Thunderstorm Wind,35.6252633616262,-97.712399884911193,38.984602340858153,-93.25370637178959,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S849879,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,157,vil,2019-08-26T11:22:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,140366.0,849879.0,Thunderstorm Wind,39.195773063940095,-100.55326240580702,42.661463189970185,-95.9957890533263,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S858968,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,421,vil,2019-09-17T19:54:00Z,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,142807.0,858968.0,Thunderstorm Wind,46.167804822137782,-94.76080555833984,49.388668178827686,-89.263121117735039,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S833240,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,456,vil,2019-07-22T22:05:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138597.0,833240.0,Thunderstorm Wind,30.348570332930251,-97.4177042906377,33.70940841794215,-93.243747086805072,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843992,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,183,vil,2019-07-28T01:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140388.0,843992.0,Thunderstorm Wind,41.50961808348535,-113.93567609598342,45.443110701156762,-109.99783445099354,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S850648,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,247,vil,2019-08-20T18:54:00Z,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,139323.0,850648.0,Thunderstorm Wind,37.814138392769081,-88.7119244928586,40.788006655399258,-83.692118845002952,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S842585,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,536,vil,2019-07-30T20:00:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139866.0,842585.0,Thunderstorm Wind,40.660903570129193,-78.422997775363271,43.11914739905658,-72.692829878059328,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S853338,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,173,vil,2019-08-19T19:48:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,142126.0,853338.0,Thunderstorm Wind,43.245603032824853,-73.395335594480756,45.409578967071972,-67.1623783516887,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S854234,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,83,vil,2019-08-27T21:32:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,142279.0,854234.0,Thunderstorm Wind,32.176820912223739,-89.281843787189445,35.20169137798397,-84.690925488615775,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S856922,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,213,vil,2019-08-30T21:00:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142737.0,856922.0,Thunderstorm Wind,36.719625876983145,-93.330260718208919,39.898361055992922,-88.600324176072249,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S842458,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,44,vil,2019-07-20T22:43:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,140026.0,842458.0,Thunderstorm Wind,39.691114062523091,-95.943050529141274,42.97194017572113,-91.114083766733145,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S852187,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,374,vil,2019-08-17T21:30:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141169.0,852187.0,Thunderstorm Wind,39.76556432749895,-82.47780446646864,42.435325861491719,-77.011087048197751,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S852443,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,171,vil,2019-08-26T16:10:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141994.0,852443.0,Thunderstorm Wind,37.186952431692831,-97.074341046507783,40.51816250615078,-92.483826124378865,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S854875,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,138,vil,2019-08-13T08:30:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142405.0,854875.0,Thunderstorm Wind,36.4280727321565,-93.706245424699915,39.623404001395777,-89.013905684593539,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S844636,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,86,vil,2019-07-04T20:49:00Z,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,140483.0,844636.0,Thunderstorm Wind,31.969080374791581,-82.599751971451667,34.697061727182053,-77.774706611931165,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S845788,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,135,vil,2019-07-14T17:16:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,140647.0,845788.0,Thunderstorm Wind,29.747593784972249,-92.913724261997928,32.934474470285856,-88.601408563579781,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,235.0,0.0
S830557,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,501,vil,2019-07-03T00:19:00Z,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,137622.0,830557.0,Thunderstorm Wind,39.107213480782654,-82.578168410846388,41.786129025904849,-77.178130166827273,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843101,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,342,vil,2019-07-27T18:07:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,140138.0,843101.0,Thunderstorm Wind,40.843409179612,-76.81617619214704,43.215936409397962,-70.999607899102273,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,253.0,0.0
S843997,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,107,vil,2019-07-29T22:20:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140389.0,843997.0,Thunderstorm Wind,41.40131965178562,-114.86561011354981,45.362717955305691,-110.99145192300676,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S846301,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,393,vil,2019-07-19T11:52:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,140800.0,846301.0,Thunderstorm Wind,43.360173625583727,-102.27740408902471,46.893265399619892,-97.501409980116236,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S849501,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,375,vil,2019-08-08T21:30:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141461.0,849501.0,Thunderstorm Wind,31.421734935745569,-82.181679233391975,34.134264541159844,-77.379296971204752,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S850653,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,274,vil,2019-08-18T17:23:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,141665.0,850653.0,Thunderstorm Wind,40.671388017723849,-85.930780966759414,43.50319430251438,-80.531990323820608,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S842718,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,346,vil,2019-09-03T02:23:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,140030.0,842718.0,Thunderstorm Wind,43.733361210199185,-96.707147241828523,47.041043773026374,-91.5720167623515,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843230,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,423,vil,2019-07-19T06:01:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,140178.0,843230.0,Thunderstorm Wind,41.967954230734271,-92.67688867600792,45.104426756457435,-87.486799276283207,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843870,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,186,vil,2019-07-19T22:52:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,140336.0,843870.0,Thunderstorm Wind,44.000029032878466,-94.602959957961488,47.216980067235134,-89.322577130604529,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S851422,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,155,vil,2019-08-08T19:08:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,140160.0,851422.0,Thunderstorm Wind,40.918537335558135,-78.88629529680216,43.398758131565273,-73.14879983739074,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S837728,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,437,vil,2019-08-20T10:25:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139287.0,837728.0,Thunderstorm Wind,45.3074053958564,-98.102089096525,48.673008203338327,-92.8974526585758,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S841184,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,122,vil,2019-07-20T01:25:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138154.0,841184.0,Thunderstorm Wind,43.567141887496078,-91.794470750018519,46.660156220018962,-86.4026892140317,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S844128,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,106,vil,2019-07-21T01:21:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,140416.0,844128.0,Thunderstorm Wind,37.648450251256115,-79.869864934138292,40.203701815486369,-74.49151090745741,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S848992,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,197,vil,2019-08-17T22:00:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141376.0,848992.0,Thunderstorm Wind,42.200982032461638,-76.206378532930827,44.529055431920312,-70.214479371175855,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S836193,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,460,vil,2019-07-01T22:15:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139026.0,836193.0,Thunderstorm Wind,37.993108954477357,-103.20746946697176,41.558818404214406,-98.864940345852588,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.040816326530612235
S839138,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,396,vil,2019-07-20T20:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139490.0,839138.0,Thunderstorm Wind,40.690145019373844,-91.589688811460761,43.7820188307652,-86.46028126416266,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S839523,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,149,vil,2019-07-02T20:32:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,139559.0,839523.0,Thunderstorm Wind,40.613336645726228,-86.4445924686299,43.469811504044827,-81.07523166187012,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S842595,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,14,vil,2019-07-07T19:30:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140055.0,842595.0,Thunderstorm Wind,31.239501843286671,-92.072786490870129,34.385802275825085,-87.645415152726557,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S833125,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,364,vil,2019-07-22T02:30:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138577.0,833125.0,Thunderstorm Wind,39.321368066922261,-78.1624604943556,41.776938627056772,-72.557352910151621,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S848997,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,257,vil,2019-08-02T19:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140788.0,848997.0,Thunderstorm Wind,39.106210684914458,-81.1096302947777,41.712657010286641,-75.647367843567338,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
